userid,textid
83679311,43630
242466052,50868
2245357513,44310
968630682791575553,50869
84546871,50870
237267963,39458
909156725659402240,50871
1239456520481509377,50872
1450478907732357122,50873
1391724870610923521,50874
1347421492359921666,50875
1327700394928168971,50876
484499922,50877
884087425,50878
710694663972212736,50879
347127747,50880
1466004849875689474,50881
1308023456576032768,46793
811845482414743552,49731
1160844866059849728,49167
786349247503306752,50882
1344818967282651137,50883
2914970090,50884
104278607,50885
1244371727515336705,50886
108393304,50522
29236102,50887
1144341011889565696,50888
4685977340,50889
316898957,50890
3292992604,37186
821407992,50891
67114272,50892
946217223835869184,50893
336450016,50894
1125807493161082880,50895
76593802,50896
798643130035826688,50205
1419336935957540868,50897
1392482479496437760,50898
1304821477821181952,41432
1497525351471329286,50899
1401632022548795392,49996
137292775,50900
1379236477654102016,50901
1234223652633300994,50902
509339557,50903
4018239755,50904
202925018,50905
1491383994994376706,50906
782246085020508160,50907
177497745,50908
267698378,50909
331245823,43834
100440509,44270
1497525136467140611,50910
712672039044268032,50911
1275752555071578112,50912
296955904,50913
225182148,50914
1936665510,45276
342115041,50317
385045862,50915
275907720,50916
1394135652032073728,50917
1333386856872873984,50918
1329953216,49850
18337912,50919
232768881,50920
1384783367783079938,50921
2217181338,50922
1079742242607095809,46712
145479510,50923
1285819704,50924
1285890744,50925
1498228048172400648,50926
1114244750121398272,44999
1427701194663895048,50927
84576868,50928
1495475911516430340,50929
156552819,49964
1398256458236579840,50188
445452143,49731
736676996227334144,50930
29284955,50931
1181185425702096897,49872
1037391524701581313,50932
16309247,50933
1478375733101613056,50934
406523442,50935
2986180654,43989
888979087695400961,44024
2174236708,50936
1497126835854921730,46712
1499402507625320448,46279
1458037103175032833,39288
1243227235831681029,50937
805486618077315072,49779
1430560505014464514,28176
1425809276178731016,50938
1097169438074421248,50939
1408455708039856129,50414
4603600455,50940
1493184910236000259,50941
9080492,50942
3048740072,50105
963703692573671424,50943
1226759638944632833,49914
148362653,50944
1486190465821331462,50945
1026566017865019392,49331
1078547133966348291,50346
1424629308350402561,50946
1499079355426824194,50947
1520202720,50123
198754406,50948
1439040492054974464,49950
1310273634712260608,50949
1080175870374039553,50950
245120189,49884
1390232782081769473,49764
242376278,50951
28251658,50952
1321842264654700546,50953
1290923176218824705,50954
1400942652678356993,50955
1412956464465862656,50956
1946244720,50957
110854453,46369
743206534314758144,50958
23811982,50959
851867050461061120,50960
1025041897,50961
343387567,46420
975125138038579205,49706
828940283119288320,50962
356181396,50963
471897170,50347
1458336839664820226,32352
221681214,50964
1458379165355413504,50965
992890858339905537,50966
1346721114035204097,50098
20497920,50967
2653532131,44933
1223274116351807489,50968
182967493,50308
2931530486,50969
1384852025263812609,50649
412474587,50970
1477708826035974145,50971
1049658999338098688,50972
532042038,50973
1499406108519120899,50974
3103857701,44401
1319610014550679555,50975
514622071,50976
1499073888399118344,38164
1496998921821896704,50977
944382516,50978
1939091052,50979
211116881,50002
1423633654140608526,50382
733953912,50980
2690573100,50981
1481171971174023169,49949
17434789,50982
875320044,50983
371347454,43493
1477558456181792882,50984
1126462995779944448,50985
1499184294115295234,50986
2497718124,50987
1497956250050514947,43611
903637207,50988
115161668,44942
1352639499373862914,50989
1496982571397304321,50099
1242880642037231626,49884
2239746757,50990
1099693821141626880,50991
2743553962,50992
1345398564978089984,50993
110926554,50994
268119793,43809
404131221,49920
1159752523613446144,49311
1602456812,50675
1183862371498024960,47043
28298355,50995
1320839663272267782,50996
618352196,50997
936445935948673025,44150
1239402816,46874
4017118893,50998
3754252215,50999
1484529247632957446,51000
1210779040321130496,51001
188857996,51002
1497681933312090118,34783
24164653,44676
1139273478,51003
891267606,44417
1220203639379152896,51004
42714426,4423
65777907,51005
1496815225160359937,51006
1500138304574001156,51007
1364555786,51008
1112292775943389185,51009
1558820450,51010
495682576,51011
1599058770,51012
170009063,51013
2362613947,51014
1500186202238033922,51015
2476092900,51016
1916267180,50342
1346895240490319886,49847
1366980314728398848,51017
132892132,51018
1354261027,51019
800078959,51020
1299055209121845248,51021
107857058,51022
747148865527128064,51023
1131854274223366144,51024
994948609731846145,51025
1098618944750084096,51026
744712074123698176,51027
756556803463348226,50612
754028785243033600,49949
1224925696025227264,51028
2675769814,51029
1494057526463135744,51030
871791311812276229,51031
1205505573246164998,51032
105033991,51033
23624638,51034
14060132,51035
302880598,51036
379775712,51037
1434855061,51038
2734494545,51039
895304410955489280,38272
1102215319,51040
1114417449661685760,51041
25057613,51042
1197939911472619523,51043
829673569659547649,49615
1427421829287796740,51044
1109750912506101760,51045
227045856,51046
37009552,46279
1016780335139389441,51047
1333964976269176841,43630
916364191476404224,51048
1208123450155515904,51049
1480488622751199232,51050
1390010023,51051
2492520509,51052
1099669247326859264,44144
17944931,51053
905447728410484740,51054
1202313007499489281,51055
853040003701723136,51056
999621483755286530,51057
264451340,49931
3438599741,43742
50360012,51058
1481719556972421125,40638
2362862694,43834
3190837367,51059
1493616050713288711,45317
1321214489379934209,51060
1500089269704138752,45440
2670627368,51061
1479482279005065217,51062
706480993851543554,51063
172399892,51064
743349172028379137,49779
1495311821787570177,50414
1009078621540057088,51065
341725108,51016
1258423811860463617,50126
2523059888,51066
1153704898506215425,46260
1029171423476998145,47076
1325284069060571136,51067
477189489,50080
332318984,51068
3747258081,51069
45590311,50588
340430760,51070
938208449300697088,49931
1498579368003571715,48768
1235995076880478210,51071
15405705,51072
1247294828146307080,51073
766137486733115392,48432
1491009390035750921,51074
927717727380193280,45235
774131352811675648,51075
348610538,49950
3754252215,51076
1260128615120932864,51077
1350821397434667008,13170
1497111715267461130,50672
2752812483,51078
4184888057,51079
873678223,51080
46290127,51081
52315304,51082
26293011,51083
20718209,51084
1497702993893855232,51085
2887875051,44144
1416399101906886663,50092
1056526429465333760,51086
1040140500718837760,51087
205007840,51088
1496647202432708610,43730
1456377599316406276,50271
18547444,49979
997051182630793217,51089
2817566756,51090
115762932,51091
19948435,51092
1266098534094438407,51093
2879920362,50253
1032856762615910401,50679
2607659712,51094
1498735420846362631,51095
1491656857232244738,51096
1497974974333784064,51097
1427278439715856394,40773
1253943155378065408,51098
139045329,51099
261575471,50482
65319381,49770
1440387524711510022,39443
877763194428588036,51100
17449331,51101
900733668779544578,51102
65496542,51103
932267730094477312,51104
319676969,51105
996769583762722817,51106
2424233898,51107
1207967196598673408,49003
139713805,51108
2210290293,50977
1061310119886110720,44150
4389832277,51109
1274353283478327296,51110
68978699,51111
836946007,44224
1380248226180259846,50933
1499178481200119809,51112
927667554146975750,51113
1498613297121497091,51114
1213723044444721154,51115
57072321,51116
1301933549629603840,51117
1358633702021095429,51118
1375753060887240707,51119
1476306125800849409,51120
1237688923016409088,51121
3239761613,51122
1222354556585050113,51123
2833765237,50197
27739833,51124
4265011,49931
816878940015001600,51125
4177389083,51126
812784638620004352,50875
1362553793121046531,51016
788698615548153857,51127
63697600,51128
1179511381890080770,51129
1439110109951512581,51130
796322602230935552,51131
1419670299642155015,51132
1189311818558251009,49779
1497554114489823232,51133
2609906110,49826
1087475971354169354,51134
52233798,50253
65257907,50022
1494410871308750859,49842
38139474,50808
3028695353,33260
168738534,45652
1456358155873566732,51135
296005306,51136
1498862039757836292,51137
255986116,51138
1096417766,51139
253641586,51140
1292537232247492608,39545
1199913856182689792,46510
1606353390,51141
630019528,43938
57649593,51142
388702412,46292
440340216,51143
366492715,44417
1295064923685310464,51144
132139251,51145
1049048219341078528,51146
1477715526843568128,50712
1467979073083396098,51147
44145131,51148
1372530843688796160,51149
609518790,51150
270562676,49767
1214524586357866498,50253
1123578089689079808,51115
1381642510347427849,51151
58936011,51152
1373263175492194306,51153
888689476511432704,51154
1403943641924747266,50506
841424021040193536,51155
1465075570979573766,51156
2971658579,51157
2582444442,51158
7412922,51159
937183327437680640,51160
112668731,51161
1125758402054037505,50892
43568964,51162
306571389,51163
1348027186276671489,51164
1074320136797151232,51165
1390333212627513346,50763
863348273750327296,51166
2762709065,44098
1497650391248523273,51167
3036466138,50358
1461914121482477570,51168
833948277766762496,51169
338698829,51170
862892557,50156
2775329748,50160
408490677,50020
226875746,51171
1454423246162497541,51172
2330880048,51173
709277212504150016,51174
722432094161362944,51175
1435244877818875914,51176
2218733948,49811
1159917887857057794,44022
1412176736486256641,51177
412487838,48325
746744461053534208,43748
1262189755716042759,43834
861922212374249472,50135
468851612,51178
92937501,51179
1230100072647532544,51180
1100506285571624961,51181
2729131740,51182
949336117358354433,51183
1392489761810624512,46702
3193766896,51184
1445134117914480650,51185
740084587385257984,51186
4817958794,49730
1389635786660892678,51187
1372641220493770756,44462
1500144494087491589,38447
1252589847493181441,51188
259075648,51189
1497588589403820034,51190
195553045,51191
102848222,50875
927603328850243585,51192
2303617506,51193
171265365,51194
706138485,51195
1466241364404826114,51196
705812250850955264,43539
1500249734568685569,51197
24767278,51198
1035805719789010945,51199
1291051192362119172,51200
448679249,51201
896189662737420288,51202
1336449309416550401,51203
1271157863369502720,51204
1371331942516461571,51205
785965030491713537,51206
1351356942,51207
4637542649,50786
816878195257540608,50092
1418746994470920193,44343
296665817,51208
1480306919931789317,51209
20157199,43468
2688936277,51210
128964480,50672
146987312,51211
1285241250933665792,51212
3675760942,51213
72254801,49830
1486615198177935362,51214
1498095127776182275,51215
222992036,51216
593487511,51217
151256876,51218
311697480,51219
746778695130558464,44422
845640169,51220
48910710,51221
178406304,51222
3049124717,51223
2321536080,49803
2995043285,51224
1498954368665669632,36209
1445469477894647810,51225
1485233282589814790,50679
612163408,51226
988643564,49979
43714312,51013
1358560453253861377,51227
1696063290,51228
496834570,32377
966665435536965633,44994
1167837915025694720,51229
45568375,51230
4622525713,48673
1294462732432007170,50236
15084643,51231
1453124635139219475,51232
1204165016913686528,51233
872539603,51234
2595989788,50022
1202713202221555715,51235
2237973826,51236
803841721624887296,51237
14718049,51238
51103569,51239
234944913,51240
1390392247825453056,38319
1396144105508515844,51241
1267610176544108545,51242
109935324,51243
56508274,51244
1426544256907464710,51245
2777385284,51246
1058390713,51247
3029272998,49950
1060333212738732032,51248
1069275301966987269,51249
1348911860,45412
978088372647419904,51212
1500145666630291467,38164
1458389364317294596,51250
33577554,51251
1392817110557003779,49851
1497039666473680899,51252
1456391604483330048,51253
1193091099302215680,51254
2684429052,51255
14195941,51256
1345770687223496704,51257
1014951163450482688,51258
1147216954001956864,51259
1432077411013828608,36209
824202937127800832,51260
888272311094099972,43729
1480866746584432646,50450
3420086239,51261
708296222105329666,50193
1473627813261549576,50308
1617334712,51262
1499314415677898755,51263
2481711677,51264
4757292505,51265
881867659,51266
1160113082607296512,51267
1492436238791499780,51268
1499814974625091593,51269
93695314,43749
1250133437505298433,51270
976090796792385537,51271
1428972714266615808,49721
1428888714999181312,51272
2742924155,44022
731266728,51273
63817324,51274
1441495043613790208,51275
1352982722659147776,51276
54455711,51277
